22946		P		917880		1200
22947		B		917800		541
22948		B		917840		358
22949		P		918000		1359
22950		B		917920		812
22951		B		917960		846
22952		P		918120		950
22953		B		918040		490
22954		B		918080		554
22955		I		918240		4471
22956		B		918160		228
22957		B		918200		341
22958		P		918360		589
22959		B		918280		306
22960		B		918320		339
22961		P		918480		650
22962		B		918400		379
22963		B		918440		555
22964		P		918600		1281
22965		B		918520		367
22966		B		918560		466
22967		I		918720		4351
22968		B		918640		1148
22969		B		918680		957
22970		P		918840		1402
22971		B		918760		491
22972		B		918800		513
22973		P		918960		1482
22974		B		918880		1015
22975		B		918920		1272
22976		P		919080		1059
22977		B		919000		1262
22978		B		919040		1204
22979		I		919200		4320
22980		B		919120		1321
22981		B		919160		1215
22982		P		919320		1752
22983		B		919240		997
22984		B		919280		1137
22985		P		919440		1414
22986		B		919360		1421
22987		B		919400		1304
22988		P		919560		1474
22989		B		919480		1259
22990		B		919520		1345
22991		I		919680		4297
22992		B		919600		1040
22993		B		919640		1088
22994		P		919800		1355
22995		B		919720		1316
22996		B		919760		1227
22997		P		919920		1491
22998		B		919840		1168
22999		B		919880		1367
23000		P		920040		1737
23001		B		919960		1161
23002		B		920000		1168
23003		I		920160		4250
23004		B		920080		1097
23005		B		920120		1183
23006		P		920280		1534
23007		B		920200		1281
23008		B		920240		1252
23009		P		920400		2127
23010		B		920320		1319
23011		B		920360		1290
23012		P		920520		2003
23013		B		920440		990
23014		B		920480		1187
23015		I		920640		3815
23016		B		920560		1194
23017		B		920600		1177
23018		P		920760		1805
23019		B		920680		1329
23020		B		920720		1165
23021		P		920880		1753
23022		B		920800		1284
23023		B		920840		1183
23024		P		921000		1694
23025		B		920920		1235
23026		B		920960		1274
23027		I		921120		3800
23028		B		921040		1084
23029		B		921080		1156
23030		P		921240		1254
23031		B		921160		1229
23032		B		921200		1076
23033		P		921360		1417
23034		B		921280		1038
23035		B		921320		1123
23036		P		921480		1596
23037		B		921400		1105
23038		B		921440		1115
23039		I		921600		3702
23040		B		921520		1234
23041		B		921560		1016
23042		P		921720		1443
23043		B		921640		1011
23044		B		921680		1099
23045		P		921840		1343
23046		B		921760		1140
23047		B		921800		1104
23048		P		921960		1526
23049		B		921880		1260
23050		B		921920		1084
23051		I		922080		3776
23052		B		922000		1082
23053		B		922040		1010
23054		P		922200		1363
23055		B		922120		1049
23056		B		922160		1150
23057		P		922320		1375
23058		B		922240		1215
23059		B		922280		1216
23060		P		922440		1363
23061		B		922360		1069
23062		B		922400		1187
23063		I		922560		3616
23064		B		922480		1240
23065		B		922520		1119
23066		P		922680		1543
23067		B		922600		1160
23068		B		922640		1180
23069		P		922800		1574
23070		B		922720		1184
23071		B		922760		1131
23072		P		922920		1540
23073		B		922840		1161
23074		B		922880		1363
23075		I		923040		4067
23076		B		922960		1230
23077		B		923000		1253
23078		P		923160		1656
23079		B		923080		1247
23080		B		923120		1163
23081		P		923280		1741
23082		B		923200		1162
23083		B		923240		1072
23084		P		923400		1531
23085		B		923320		1215
23086		B		923360		1180
23087		I		923520		4257
23088		B		923440		1013
23089		B		923480		1079
23090		P		923640		1649
23091		B		923560		1056
23092		B		923600		1178
23093		P		923760		1523
23094		B		923680		1114
23095		B		923720		1122
23096		P		923880		1626
23097		B		923800		1096
23098		B		923840		1082
23099		I		924000		4387
23100		B		923920		1130
23101		B		923960		1106
23102		P		924120		1608
23103		B		924040		1046
23104		B		924080		1001
23105		P		924240		1490
23106		B		924160		1184
23107		B		924200		1141
23108		P		924360		1522
23109		B		924280		1176
23110		B		924320		1183
23111		I		924480		4429
23112		B		924400		1019
23113		B		924440		1012
23114		P		924600		1575
23115		B		924520		1052
23116		B		924560		926
23117		P		924720		1691
23118		B		924640		1059
23119		B		924680		1133
23120		P		924840		1784
23121		B		924760		1199
23122		B		924800		1199
23123		I		924960		4557
23124		B		924880		1176
23125		B		924920		1297
23126		P		925080		1549
23127		B		925000		1291
23128		B		925040		1274
23129		P		925200		1901
23130		B		925120		1275
23131		B		925160		1157
23132		P		925320		2749
23133		B		925240		1291
23134		B		925280		1163
23135		I		925440		5091
23136		B		925360		761
23137		B		925400		775
23138		P		925560		1933
23139		B		925480		520
23140		B		925520		688
23141		P		925680		1158
23142		B		925600		545
23143		B		925640		640
23144		P		925800		4708
23145		B		925720		1179
23146		B		925760		1625
23147		I		925920		4660
23148		B		925840		960
23149		B		925880		910
23150		P		926040		1669
23151		B		925960		841
23152		B		926000		1019
23153		P		926160		1751
23154		B		926080		1182
23155		B		926120		1254
23156		P		926280		2095
23157		B		926200		1390
23158		B		926240		1300
23159		I		926400		4360
23160		B		926320		1215
23161		B		926360		1131
23162		P		926520		2231
23163		B		926440		1196
23164		B		926480		1327
23165		P		926640		2300
23166		B		926560		1481
23167		B		926600		1484
23168		P		926760		2410
23169		B		926680		1621
23170		B		926720		1621
23171		I		926880		4349
23172		B		926800		1559
23173		B		926840		1521
23174		P		927000		2514
23175		B		926920		1668
23176		B		926960		1624
23177		P		927120		2560
23178		B		927040		1648
23179		B		927080		1729
23180		P		927240		2831
23181		B		927160		1800
23182		B		927200		1811
23183		I		927360		4887
23184		B		927280		1605
23185		B		927320		1610
23186		P		927480		2238
23187		B		927400		1557
23188		B		927440		1632
23189		P		927600		2313
23190		B		927520		1595
23191		B		927560		1701
23192		P		927720		2361
23193		B		927640		1744
23194		B		927680		1784
23195		I		927840		4183
23196		B		927760		1671
23197		B		927800		1673
23198		P		927960		2499
23199		B		927880		1699
23200		B		927920		1992
23201		P		928080		2362
23202		B		928000		1867
23203		B		928040		1821
23204		P		928200		2409
23205		B		928120		1902
23206		B		928160		1663
23207		I		928320		3978
23208		B		928240		1525
23209		B		928280		1621
23210		P		928440		1972
23211		B		928360		1425
23212		B		928400		1382
23213		P		928560		1748
23214		B		928480		1168
23215		B		928520		1250
23216		P		928680		1985
23217		B		928600		1423
23218		B		928640		1519
23219		I		928800		3467
23220		B		928720		1593
23221		B		928760		1451
23222		P		928920		1697
23223		B		928840		1323
23224		B		928880		1290
23225		P		929040		1964
23226		B		928960		1488
23227		B		929000		1529
23228		P		929160		2197
23229		B		929080		1644
23230		B		929120		1771
23231		I		929280		3788
23232		B		929200		1571
23233		B		929240		1517
23234		P		929400		2260
23235		B		929320		1455
23236		B		929360		1267
23237		P		929520		1904
23238		B		929440		1176
23239		B		929480		1177
23240		P		929640		1941
23241		B		929560		1097
23242		B		929600		1218
23243		I		929760		4462
23244		B		929680		1065
23245		B		929720		1142
23246		P		929880		1843
23247		B		929800		1203
23248		B		929840		1421
23249		P		930000		2214
23250		B		929920		1608
23251		B		929960		1620
23252		P		930120		2227
23253		B		930040		1683
23254		B		930080		1632
23255		I		930240		5205
23256		B		930160		1430
23257		B		930200		1523
23258		P		930360		2287
23259		B		930280		1467
23260		B		930320		1556
23261		P		930480		2442
23262		B		930400		1770
23263		B		930440		1750
23264		P		930600		2429
23265		B		930520		1743
23266		B		930560		1931
23267		I		930720		5990
23268		B		930640		1883
23269		B		930680		1905
23270		P		930840		2099
23271		B		930760		1052
23272		B		930800		914
23273		P		930960		1260
23274		B		930880		697
23275		B		930920		710
23276		P		931080		1452
23277		B		931000		611
23278		B		931040		587
23279		I		931200		6136
23280		B		931120		348
23281		B		931160		423
23282		P		931320		1821
23283		B		931240		626
23284		B		931280		669
23285		P		931440		2102
23286		B		931360		846
23287		B		931400		825
23288		P		931560		1586
23289		B		931480		725
23290		B		931520		1009
23291		I		931680		6181
23292		B		931600		378
23293		B		931640		354
23294		P		931800		941
23295		B		931720		424
23296		B		931760		434
23297		P		931920		644
23298		B		931840		587
23299		B		931880		569
23300		P		932040		516
23301		B		931960		490
23302		B		932000		517
23303		I		932160		6186
23304		B		932080		292
23305		B		932120		348
23306		P		932280		639
23307		B		932200		456
23308		B		932240		434
23309		P		932400		548
23310		B		932320		392
23311		B		932360		450
23312		P		932520		549
23313		B		932440		528
23314		B		932480		489
23315		I		932640		6502
23316		B		932560		630
23317		B		932600		1331
23318		P		932760		2408
23319		B		932680		1269
23320		B		932720		1454
23321		P		932880		2504
23322		B		932800		2402
23323		B		932840		2032
23324		P		933000		2639
23325		B		932920		1968
23326		B		932960		2050
23327		I		933120		5214
23328		B		933040		1979
23329		B		933080		1698
23330		P		933240		2634
23331		B		933160		1912
23332		B		933200		1840
23333		P		933360		2507
23334		B		933280		1978
23335		B		933320		1844
23336		P		933480		2347
23337		B		933400		1659
23338		B		933440		1674
23339		I		933600		4252
23340		B		933520		1559
23341		B		933560		1717
23342		P		933720		1599
23343		B		933640		1300
23344		B		933680		1335
23345		P		933840		1225
23346		B		933760		1158
23347		B		933800		960
23348		P		933960		1436
23349		B		933880		1150
23350		B		933920		1119
23351		I		934080		3252
23352		B		934000		1016
23353		B		934040		1084
23354		P		934200		1657
23355		B		934120		1137
23356		B		934160		1193
23357		P		934320		1707
23358		B		934240		1282
23359		B		934280		1085
23360		P		934440		1557
23361		B		934360		1029
23362		B		934400		1000
23363		I		934560		3519
23364		B		934480		977
23365		B		934520		1143
23366		P		934680		1930
23367		B		934600		1193
23368		B		934640		1208
23369		P		934800		1686
23370		B		934720		1171
23371		B		934760		1244
23372		P		934920		1681
23373		B		934840		1215
23374		B		934880		1221
23375		I		935040		3776
23376		B		934960		1410
23377		B		935000		1364
23378		P		935160		2002
23379		B		935080		1484
23380		B		935120		1529
23381		P		935280		2133
23382		B		935200		1468
23383		B		935240		1422
23384		P		935400		1771
23385		B		935320		1278
23386		B		935360		1341
23387		I		935520		3122
23388		B		935440		1106
23389		B		935480		1106
23390		P		935640		1925
23391		B		935560		1323
23392		B		935600		1213
23393		P		935760		1917
23394		B		935680		1363
23395		B		935720		1279
23396		P		935880		2894
23397		B		935800		1555
23398		B		935840		1803
23399		I		936000		4718
23400		B		935920		1816
23401		B		935960		2164
23402		P		936120		2826
23403		B		936040		2278
23404		B		936080		2220
23405		P		936240		2694
23406		B		936160		2144
23407		B		936200		1909
23408		P		936360		2714
23409		B		936280		1814
23410		B		936320		1677
23411		I		936480		4872
23412		B		936400		1847
23413		B		936440		1652
23414		P		936600		3337
23415		B		936520		1729
23416		B		936560		1985
23417		P		936720		4515
23418		B		936640		947
23419		B		936680		956
23420		P		936840		1546
23421		B		936760		757
23422		B		936800		658
23423		I		936960		5090
23424		B		936880		550
23425		B		936920		385
23426		P		937080		2060
23427		B		937000		883
23428		B		937040		993
23429		P		937200		1235
23430		B		937120		672
23431		B		937160		599
23432		P		937320		849
23433		B		937240		794
23434		B		937280		714
23435		I		937440		5147
23436		B		937360		586
23437		B		937400		483
23438		P		937560		1783
23439		B		937480		1152
23440		B		937520		1306
23441		P		937680		1772
23442		B		937600		1761
23443		B		937640		1271
23444		P		937800		1579
23445		B		937720		1560
23446		B		937760		1479
23447		I		937920		4347
23448		B		937840		1366
23449		B		937880		1184
23450		P		938040		1550
23451		B		937960		1433
23452		B		938000		1213
23453		P		938160		1430
23454		B		938080		1200
23455		B		938120		1055
23456		P		938280		1505
23457		B		938200		1026
23458		B		938240		1020
23459		I		938400		4144
23460		B		938320		1421
23461		B		938360		1421
23462		P		938520		1398
23463		B		938440		1113
23464		B		938480		1098
23465		P		938640		2255
23466		B		938560		1201
23467		B		938600		989
23468		P		938760		2049
23469		B		938680		1235
23470		B		938720		1251
23471		I		938880		2956
23472		B		938800		1147
23473		B		938840		1055
23474		P		939000		1442
23475		B		938920		1097
23476		B		938960		1126
23477		P		939120		1665
23478		B		939040		1234
23479		B		939080		1166
23480		P		939240		1772
23481		B		939160		1278
23482		B		939200		1182
23483		I		939360		3030
23484		B		939280		1154
23485		B		939320		1153
23486		P		939480		1437
23487		B		939400		1061
23488		B		939440		1076
23489		P		939600		1394
23490		B		939520		1163
23491		B		939560		1183
23492		P		939720		1332
23493		B		939640		941
23494		B		939680		995
23495		I		939840		3100
23496		B		939760		979
23497		B		939800		964
23498		P		939960		1777
23499		B		939880		1109
23500		B		939920		1112
23501		P		940080		1931
23502		B		940000		1214
23503		B		940040		1240
23504		P		940200		2043
23505		B		940120		1283
23506		B		940160		1387
23507		I		940320		3768
23508		B		940240		1364
23509		B		940280		1454
23510		P		940440		1734
23511		B		940360		1131
23512		B		940400		1169
23513		P		940560		1753
23514		B		940480		1374
23515		B		940520		1399
23516		P		940680		1905
23517		B		940600		1328
23518		B		940640		1305
23519		I		940800		2893
23520		B		940720		1220
23521		B		940760		1172
23522		P		940920		1538
23523		B		940840		1221
23524		B		940880		1149
23525		P		941040		1413
23526		B		940960		1116
23527		B		941000		1095
23528		P		941160		1415
23529		B		941080		1165
23530		B		941120		1098
23531		I		941280		2643
23532		B		941200		1131
23533		B		941240		1288
23534		P		941400		1886
23535		B		941320		1136
23536		B		941360		1231
23537		P		941520		1533
23538		B		941440		1105
23539		B		941480		1203
23540		P		941640		1355
23541		B		941560		1089
23542		B		941600		1178
23543		I		941760		3069
23544		B		941680		1138
23545		B		941720		1046
23546		P		941880		1347
23547		B		941800		1069
23548		B		941840		1023
23549		P		942000		1344
23550		B		941920		1170
23551		B		941960		1264
23552		P		942120		1545
23553		B		942040		1199
23554		B		942080		1356
23555		I		942240		2917
23556		B		942160		1279
23557		B		942200		1344
23558		P		942360		1755
23559		B		942280		1415
23560		B		942320		1222
23561		P		942480		1598
23562		B		942400		1269
23563		B		942440		1067
23564		P		942600		1540
23565		B		942520		1161
23566		B		942560		1245
23567		I		942720		2520
23568		B		942640		1137
23569		B		942680		1118
23570		P		942840		1434
23571		B		942760		1144
23572		B		942800		1208
23573		P		942960		1586
23574		B		942880		1201
23575		B		942920		1119
23576		P		943080		1584
23577		B		943000		1248
23578		B		943040		1180
23579		I		943200		2230
23580		B		943120		1257
23581		B		943160		1204
23582		P		943320		1501
23583		B		943240		1224
23584		B		943280		1148
23585		P		943440		1370
23586		B		943360		965
23587		B		943400		1037
23588		P		943560		1339
23589		B		943480		950
23590		B		943520		896
23591		I		943680		1865
23592		B		943600		917
23593		B		943640		725
23594		P		943800		1165
23595		B		943720		694
23596		B		943760		804
23597		P		943920		1137
23598		B		943840		793
23599		B		943880		835
23600		P		944040		1306
23601		B		943960		830
23602		B		944000		887
23603		I		944160		2075
23604		B		944080		912
23605		B		944120		841
23606		P		944280		1272
23607		B		944200		814
23608		B		944240		888
23609		P		944400		1325
23610		B		944320		870
23611		B		944360		901
23612		P		944520		1319
23613		B		944440		865
23614		B		944480		864
23615		I		944640		2453
23616		B		944560		913
23617		B		944600		1007
23618		P		944760		1341
23619		B		944680		901
23620		B		944720		842
23621		P		944880		1522
23622		B		944800		895
23623		B		944840		978
23624		P		945000		1568
23625		B		944920		1147
23626		B		944960		1163
23627		I		945120		2748
23628		B		945040		1103
23629		B		945080		999
23630		P		945240		1476
23631		B		945160		970
23632		B		945200		1004
23633		P		945360		4315
23634		B		945280		1781
23635		B		945320		1025
23636		P		945480		1710
23637		B		945400		821
23638		B		945440		705
23639		I		945600		4458
23640		B		945520		520
23641		B		945560		521
23642		P		945720		1348
23643		B		945640		454
23644		B		945680		774
23645		P		945840		1084
23646		B		945760		478
23647		B		945800		654
23648		P		945960		771
23649		B		945880		580
23650		B		945920		564
23651		I		946080		4483
23652		B		946000		300
23653		B		946040		268
23654		P		946200		1547
23655		B		946120		487
23656		B		946160		464
23657		P		946320		1825
23658		B		946240		657
23659		B		946280		688
23660		P		946440		973
23661		B		946360		469
23662		B		946400		532
23663		I		946560		4452
23664		B		946480		263
23665		B		946520		328
23666		P		946680		1448
23667		B		946600		439
23668		B		946640		437
23669		P		946800		1130
23670		B		946720		1305
23671		B		946760		1663
23672		P		946920		1385
23673		B		946840		1733
23674		B		946880		1321
23675		I		947040		4266
23676		B		946960		759
23677		B		947000		700
23678		P		947160		1421
23679		B		947080		945
23680		B		947120		910
23681		P		947280		1890
23682		B		947200		1164
23683		B		947240		1165
23684		P		947400		1962
23685		B		947320		1168
23686		B		947360		1154
23687		I		947520		4010
23688		B		947440		1111
23689		B		947480		924
23690		P		947640		1651
23691		B		947560		890
23692		B		947600		828
23693		P		947760		1582
23694		B		947680		863
23695		B		947720		1009
23696		P		947880		1335
23697		B		947800		1214
23698		B		947840		1173
23699		I		948000		3391
23700		B		947920		1188
23701		B		947960		1070
23702		P		948120		1378
23703		B		948040		1068
23704		B		948080		896
23705		P		948240		1433
23706		B		948160		925
23707		B		948200		980
23708		P		948360		1304
23709		B		948280		1038
23710		B		948320		986
23711		I		948480		3056
23712		B		948400		913
23713		B		948440		847
23714		P		948600		1173
23715		B		948520		883
23716		B		948560		766
23717		P		948720		1172
23718		B		948640		852
23719		B		948680		770
23720		P		948840		1105
23721		B		948760		826
23722		B		948800		780
23723		I		948960		2657
23724		B		948880		781
23725		B		948920		859
23726		P		949080		1018
23727		B		949000		864
23728		B		949040		861
23729		P		949200		1131
23730		B		949120		801
23731		B		949160		777
23732		P		949320		1295
23733		B		949240		909
23734		B		949280		858
23735		I		949440		2719
23736		B		949360		879
23737		B		949400		885
23738		P		949560		1344
23739		B		949480		906
23740		B		949520		967
23741		P		949680		1785
23742		B		949600		1026
23743		B		949640		1287
23744		P		949800		2015
23745		B		949720		1405
23746		B		949760		1387
23747		I		949920		3082
23748		B		949840		1520
23749		B		949880		1416
23750		P		950040		1936
23751		B		949960		1362
23752		B		950000		1390
23753		P		950160		1704
23754		B		950080		1185
23755		B		950120		1147
23756		P		950280		1849
23757		B		950200		1118
23758		B		950240		1252
23759		I		950400		2553
23760		B		950320		1408
23761		B		950360		1280
23762		P		950520		2200
23763		B		950440		1348
23764		B		950480		1252
23765		P		950640		2487
23766		B		950560		1403
23767		B		950600		1426
23768		P		950760		2541
23769		B		950680		1630
23770		B		950720		1653
23771		I		950880		3978
23772		B		950800		1722
23773		B		950840		1912
23774		P		951000		2674
23775		B		950920		2001
23776		B		950960		1995
23777		P		951120		2796
23778		B		951040		2062
23779		B		951080		1968
23780		P		951240		2982
23781		B		951160		1908
23782		B		951200		1916
23783		I		951360		4316
23784		B		951280		1900
23785		B		951320		1911
23786		P		951480		2833
23787		B		951400		2055
23788		B		951440		2142
23789		P		951600		2710
23790		B		951520		1970
23791		B		951560		2027
23792		P		951720		2549
23793		B		951640		2055
23794		B		951680		1989
23795		I		951840		4618
23796		B		951760		1836
23797		B		951800		1761
23798		P		951960		2357
23799		B		951880		1836
23800		B		951920		1767
23801		P		952080		2349
23802		B		952000		1841
23803		B		952040		2033
23804		P		952200		2370
23805		B		952120		1772
23806		B		952160		1828
23807		I		952320		4708
23808		B		952240		1874
23809		B		952280		1748
23810		P		952440		2240
23811		B		952360		1564
23812		B		952400		1671
23813		P		952560		2345
23814		B		952480		1712
23815		B		952520		1742
23816		P		952680		2144
23817		B		952600		1482
23818		B		952640		1650
23819		I		952800		4757
23820		B		952720		1483
23821		B		952760		1596
23822		P		952920		2133
23823		B		952840		1350
23824		B		952880		1344
23825		P		953040		2406
23826		B		952960		1489
23827		B		953000		1292
23828		P		953160		2523
23829		B		953080		1080
23830		B		953120		1006
23831		I		953280		4686
23832		B		953200		844
23833		B		953240		950
23834		P		953400		1738
23835		B		953320		757
23836		B		953360		1076
23837		P		953520		1748
23838		B		953440		836
23839		B		953480		996
23840		P		953640		1932
23841		B		953560		909
23842		B		953600		857
23843		I		953760		4716
23844		B		953680		471
23845		B		953720		444
23846		P		953880		1651
23847		B		953800		457
23848		B		953840		614
23849		P		954000		2090
23850		B		953920		716
23851		B		953960		979
23852		P		954120		2278
23853		B		954040		852
23854		B		954080		899
23855		I		954240		4679
23856		B		954160		935
23857		B		954200		705
23858		P		954360		2443
23859		B		954280		1109
23860		B		954320		1138
23861		P		954480		2136
23862		B		954400		1541
23863		B		954440		1774
23864		P		954600		2232
23865		B		954520		1439
23866		B		954560		2028
23867		I		954720		4627
23868		B		954640		2246
23869		B		954680		1946
23870		P		954840		2014
23871		B		954760		1492
23872		B		954800		1135
23873		P		954960		1950
23874		B		954880		1811
23875		B		954920		1884
23876		P		955080		1990
23877		B		955000		1717
23878		B		955040		1696
23879		I		955200		3831
23880		B		955120		1692
23881		B		955160		1499
23882		P		955320		1832
23883		B		955240		1525
23884		B		955280		1464
23885		P		955440		1982
23886		B		955360		1667
23887		B		955400		1522
23888		P		955560		2002
23889		B		955480		1659
23890		B		955520		1532
23891		I		955680		3322
23892		B		955600		1397
23893		B		955640		1497
23894		P		955800		2008
23895		B		955720		1377
23896		B		955760		1496
23897		P		955920		2066
23898		B		955840		1468
23899		B		955880		1460
23900		P		956040		2090
23901		B		955960		1502
23902		B		956000		1393
23903		I		956160		3504
23904		B		956080		1440
23905		B		956120		1317
23906		P		956280		1834
23907		B		956200		1333
23908		B		956240		1194
23909		P		956400		1885
23910		B		956320		1305
23911		B		956360		1279
23912		P		956520		1790
23913		B		956440		1273
23914		B		956480		1284
23915		I		956640		3605
23916		B		956560		1221
23917		B		956600		1173
23918		P		956760		1906
23919		B		956680		1205
23920		B		956720		1195
23921		P		956880		2104
23922		B		956800		1370
23923		B		956840		1352
23924		P		957000		2440
23925		B		956920		1107
23926		B		956960		1025
23927		I		957120		1972
23928		B		957040		745
23929		B		957080		800
23930		P		957240		920
23931		B		957160		722
23932		B		957200		624
23933		P		957360		1115
23934		B		957280		729
23935		B		957320		719
23936		P		957480		1430
23937		B		957400		910
23938		B		957440		969
23939		I		957600		2062
23940		B		957520		905
23941		B		957560		1075
23942		P		957720		1014
23943		B		957640		822
23944		B		957680		718
23945		P		957840		1077
23946		B		957760		709
23947		B		957800		607
23948		P		957960		1271
23949		B		957880		784
23950		B		957920		765
23951		I		958080		2495
23952		B		958000		857
23953		B		958040		757
23954		P		958200		1599
23955		B		958120		892
23956		B		958160		801
23957		P		958320		1674
23958		B		958240		1014
23959		B		958280		1163
23960		P		958440		1878
23961		B		958360		1200
23962		B		958400		1174
23963		I		958560		3146
23964		B		958480		1246
23965		B		958520		1144
23966		P		958680		1759
23967		B		958600		1222
23968		B		958640		1123
23969		P		958800		1713
23970		B		958720		1229
23971		B		958760		1249
23972		P		958920		1508
23973		B		958840		1194
23974		B		958880		1138
23975		I		959040		2212
23976		B		958960		998
23977		B		959000		1011
23978		P		959160		1565
23979		B		959080		1132
23980		B		959120		1021
23981		P		959280		1704
23982		B		959200		1051
23983		B		959240		1075
23984		P		959400		1662
23985		B		959320		1048
23986		B		959360		1073
23987		I		959520		2322
23988		B		959440		1227
23989		B		959480		1404
23990		P		959640		1615
23991		B		959560		1222
23992		B		959600		1521
23993		P		959760		1919
23994		B		959680		1473
23995		B		959720		1614
23996		P		959880		2430
23997		B		959800		1823
23998		B		959840		1770
23999		I		960000		2056
24000		B		959920		1665
24001		B		959960		1429
24002		P		960120		1719
24003		B		960040		1347
24004		B		960080		1240
24005		P		960240		1998
24006		B		960160		1298
24007		B		960200		1445
24008		P		960360		1575
24009		B		960280		1258
24010		B		960320		1239
24011		I		960480		2160
24012		B		960400		1090
24013		B		960440		936
24014		P		960600		1144
24015		B		960520		742
24016		B		960560		676
24017		P		960720		1037
24018		B		960640		652
24019		B		960680		726
24020		P		960840		1279
24021		B		960760		684
24022		B		960800		910
24023		I		960960		2557
24024		B		960880		900
24025		B		960920		1012
24026		P		961080		1412
24027		B		961000		994
24028		B		961040		1005
24029		P		961200		1438
24030		B		961120		968
24031		B		961160		966
24032		P		961320		1449
24033		B		961240		958
24034		B		961280		965
24035		I		961440		2848
24036		B		961360		976
24037		B		961400		959
24038		P		961560		1871
24039		B		961480		1054
24040		B		961520		1100
24041		P		961680		2110
24042		B		961600		1361
24043		B		961640		1364
24044		P		961800		1503
24045		B		961720		1179
24046		B		961760		1058
24047		I		961920		3309
24048		B		961840		952
24049		B		961880		933
24050		P		962040		4213
24051		B		961960		1913
24052		B		962000		1541
24053		P		962160		985
24054		B		962080		710
24055		B		962120		945
24056		P		962280		1696
24057		B		962200		695
24058		B		962240		934
24059		I		962400		4460
24060		B		962320		1088
24061		B		962360		682
24062		P		962520		1712
24063		B		962440		719
24064		B		962480		895
24065		P		962640		1226
24066		B		962560		935
24067		B		962600		1401
24068		P		962760		1621
24069		B		962680		1065
24070		B		962720		1583
24071		I		962880		4418
24072		B		962800		654
24073		B		962840		734
24074		P		963000		1692
24075		B		962920		1017
24076		B		962960		1360
24077		P		963120		1398
24078		B		963040		1367
24079		B		963080		1447
24080		P		963240		1828
24081		B		963160		1220
24082		B		963200		1588
24083		I		963360		4154
24084		B		963280		1409
24085		B		963320		1260
24086		P		963480		1549
24087		B		963400		1381
24088		B		963440		1118
24089		P		963600		1198
24090		B		963520		1391
24091		B		963560		1064
24092		P		963720		1507
24093		B		963640		1357
24094		B		963680		1203
24095		I		963840		4426
24096		B		963760		977
24097		B		963800		1302
24098		P		963960		1783
24099		B		963880		1136
24100		B		963920		1468
24101		P		964080		1346
24102		B		964000		1192
24103		B		964040		1179
24104		P		964200		1222
24105		B		964120		1190
24106		B		964160		1106
24107		I		964320		3262
24108		B		964240		1210
24109		B		964280		1014
24110		P		964440		1139
24111		B		964360		1002
24112		B		964400		1062
24113		P		964560		1247
24114		B		964480		1037
24115		B		964520		1132
24116		P		964680		1205
24117		B		964600		857
24118		B		964640		907
24119		I		964800		3326
24120		B		964720		806
24121		B		964760		788
24122		P		964920		1242
24123		B		964840		782
24124		B		964880		674
24125		P		965040		1325
24126		B		964960		1017
24127		B		965000		983
24128		P		965160		1547
24129		B		965080		1013
24130		B		965120		1042
24131		I		965280		2902
24132		B		965200		974
24133		B		965240		910
24134		P		965400		1678
24135		B		965320		1189
24136		B		965360		974
24137		P		965520		1409
24138		B		965440		1139
24139		B		965480		1131
24140		P		965640		1637
24141		B		965560		1222
24142		B		965600		1196
24143		I		965760		2945
24144		B		965680		1139
24145		B		965720		1226
24146		P		965880		1597
24147		B		965800		1113
24148		B		965840		1122
24149		P		966000		1051
24150		B		965920		890
24151		B		965960		1049
24152		P		966120		1104
24153		B		966040		984
24154		B		966080		967
24155		I		966240		3021
24156		B		966160		957
24157		B		966200		808
24158		P		966360		1225
24159		B		966280		864
24160		B		966320		900
24161		P		966480		1315
24162		B		966400		923
24163		B		966440		1056
24164		P		966600		1382
24165		B		966520		910
24166		B		966560		1124
24167		I		966720		3602
24168		B		966640		1143
24169		B		966680		1200
24170		P		966840		1624
24171		B		966760		1155
24172		B		966800		1154
24173		P		966960		1708
24174		B		966880		1108
24175		B		966920		1061
24176		P		967080		1407
24177		B		967000		1225
24178		B		967040		1140
24179		I		967200		3799
24180		B		967120		1036
24181		B		967160		1110
24182		P		967320		1437
24183		B		967240		1181
24184		B		967280		1159
24185		P		967440		1367
24186		B		967360		1194
24187		B		967400		1175
24188		P		967560		1365
24189		B		967480		1082
24190		B		967520		1035
24191		I		967680		3569
24192		B		967600		1099
24193		B		967640		1036
24194		P		967800		1514
24195		B		967720		1096
24196		B		967760		1207
24197		P		967920		1461
24198		B		967840		1164
24199		B		967880		1148
24200		P		968040		1497
24201		B		967960		1212
24202		B		968000		1164
24203		I		968160		3346
24204		B		968080		1098
24205		B		968120		951
24206		P		968280		1201
24207		B		968200		864
24208		B		968240		979
24209		P		968400		1121
24210		B		968320		842
24211		B		968360		886
24212		P		968520		1248
24213		B		968440		832
24214		B		968480		933
24215		I		968640		3524
24216		B		968560		1025
24217		B		968600		988
24218		P		968760		1517
24219		B		968680		1143
24220		B		968720		955
24221		P		968880		1463
24222		B		968800		921
24223		B		968840		948
24224		P		969000		1213
24225		B		968920		878
24226		B		968960		959
24227		I		969120		3261
24228		B		969040		971
24229		B		969080		821
24230		P		969240		1213
24231		B		969160		882
24232		B		969200		788
24233		P		969360		1266
24234		B		969280		818
24235		B		969320		800
24236		P		969480		1500
24237		B		969400		925
24238		B		969440		915
24239		I		969600		3792
24240		B		969520		1038
24241		B		969560		990
24242		P		969720		1711
24243		B		969640		1061
